paper_id,canonical_paper_id,title,title_normalized,title_hash,abstract,year,doi,pmid,pmcid,semantic_scholar_id,openalex_id,crossref_id,journal,journal_normalized,first_author,publication_type,authors,keywords,mesh_terms,citation_count,citation_source,citation_sources,citation_count_age_normalized,is_open_access,open_access_url,journal_priority_score,journal_domain,jcr_categories,retrieval_channels,source_providers,duplicate_group_id,merged_from,url,source,created_at,updated_at
doi:10.1155/2018/9524075,doi:10.1155/2018/9524075,Role of Histamine in Modulating the Immune Response and Inflammation,role of histamine in modulating the immune response and inflammation,58d7febdb7ff032ee893bc076760a6dead79e7c4,"Inflammatory mediators, including cytokines, histamine, bradykinin, prostaglandins, and leukotrienes, impact the immune system, usually as proinflammatory factors. Other mediators act as regulatory components to establish homeostasis after injury or prevent the inflammatory process. Histamine, a biogenic vasoactive amine, causes symptoms such as allergies and has a pleiotropic effect that is dependent on its interaction with its four histamine receptors. In this review, we discuss the dualistic effects of histamine: how histamine affects inflammation of the immune system through the activation of intracellular pathways that induce the production of inflammatory mediators and cytokines in different immune cells and how histamine exerts regulatory functions in innate and adaptive immune responses. We also evaluate the interactions between these effects.",2018,10.1155/2018/9524075,,,,,,Mediators of Inflammation,mediators inflammation,Anna Cláudia Calvielli Castelo Branco,,"[""Anna Cláudia Calvielli Castelo Branco"", ""Fábio Seiti Yamada Yoshikawa"", ""Anna Julia Pietrobon"", ""Maria Notomi Sato""]",[],[],375,openalex,"[""openalex""]",41.667,True,,,[],[],"[""api_broad""]","[""openalex""]",,[],https://openalex.org/W2889432911,api:openalex,2026-07-23T10:00:19.769494,2026-07-23T10:00:19.769496
doi:10.1155/2019/7349894,doi:10.1155/2019/7349894,Alterations of Interhemispheric Functional Connectivity and Degree Centrality in Cervical Dystonia: A Resting-State fMRI Study,alterations of interhemispheric functional connectivity and degree centrality in cervical dystonia a resting state fmri study,fe7cc7147a3eb8ccf3d6eef38bf0abde21c014dc,"Background: Cervical dystonia (CD) is a neurological movement disorder characterized by involuntary head and neck movements and postures. Reports on microstructural and functional abnormalities in multiple brain regions not limited to the basal ganglia have been increasing in patients with CD. However, the neural bases of CD are unclear. This study is aimed at identifying cerebral functional abnormalities in CD by using resting-state functional magnetic resonance imaging (rs-fMRI). Methods: Using rs-fMRI data, voxel-mirrored homotopic connectivity (VMHC) and degree centrality were used to compare the alterations of the rs-functional connectivity (FC) between 19 patients with CD and 21 healthy controls. Regions showing abnormal FCs from two measurements were the regions of interest for correlation analyses. Results: Compared with healthy controls, patients with CD exhibited significantly decreased VMHC in the supplementary motor area (SMA), precuneus (PCu)/postcentral gyrus, and superior medial prefrontal cortex (MPFC). Significantly increased degree centrality in the right PCu and decreased degree centrality in the right lentiform nucleus and left ventral MPFC were observed in the patient group compared with the control group. Further correlation analyses showed that the VMHC values in the SMA were negatively correlated with dystonia severity. Conclusion: Local abnormalities and interhemispheric interaction deficits in the sensorimotor network (SMA, postcentral gyrus, and PCu), default mode network (MPFC and PCu), and basal ganglia may be the key characteristics in the pathogenesis mechanism of CD.",2019,10.1155/2019/7349894,,,,,,Neural Plasticity,neural plasticity,Wenyan Jiang,,"[""Wenyan Jiang"", ""Yiwu Lei"", ""Jing Wei"", ""Lu Yang"", ""Shubao Wei"", ""Qiong Yin"", ""Shuguang Luo"", ""Wenbin Guo""]",[],[],40,openalex,"[""openalex""]",5.0,True,,,[],[],"[""api_broad""]","[""openalex""]",,[],https://openalex.org/W2942290653,api:openalex,2026-07-23T10:42:21.890094,2026-07-23T10:42:21.890097
doi:10.1155/2019/8549237,doi:10.1155/2019/8549237,Amygdala Changes in Chronic Insomnia and Their Association with Sleep and Anxiety Symptoms: Insight from Shape Analysis,amygdala changes in chronic insomnia and their association with sleep and anxiety symptoms insight from shape analysis,36123d1e0af44c9d74fbf7570bc8de4b9a234503,"Affective disorders, such as anxiety and depression, are common comorbidities associated with chronic insomnia disorder (CID). However, the underlying neural mechanisms of these comorbidities are still not clear. The present study is aimed at investigating structural changes in the amygdala of CID patients using surface-based shape analysis. A total of 65 medication-naive patients with CID and 55 healthy controls (HCs) matched for age, sex, and years of education were enrolled in this study and were subjected to structural magnetic resonance imaging (MRI). The Oxford Centre for Functional MRI of the Brain (FMRIB) created an Integrated Registration and Segmentation Tool (FIRST) that was employed in this study to assess the volumetric and surface alterations in patients with CID. Shape correlations between the amygdala and clinical features were also analyzed. Atrophic changes in the amygdala were observed at the local level, not for the entire amygdala volume. The left atrophic changes in the amygdala were in the superficial and basolateral nuclei while right atrophic changes were in the basolateral nuclei in CID patients. Insomnia severity was associated with the centromedial right amygdala while anxiety was linked with the basolateral nuclei. These findings indicate localized amygdala atrophy in CID. Separate amygdala regions are associated with insomnia and anxiety in CID. This evidence helps elucidate the neural mechanisms underlying the bidirectional relationship between insomnia and anxiety.",2019,10.1155/2019/8549237,31885536,,,,,Neural Plasticity,neural plasticity,Liang Gong,,"[""Liang Gong"", ""Tianzhi Liao"", ""Duan Liu"", ""Qiuhua Luo"", ""Ronghua Xu"", ""Qun Huang"", ""Bei Zhang"", ""Fen Feng"", ""Chuantao Zhang""]",[],[],68,openalex,"[""openalex""]",8.5,True,,,[],[],"[""api_broad""]","[""openalex""]",,"[""api_paper_5758f6dbb9a6""]",https://openalex.org/W2989732577,"api:openalex,semantic_scholar",2026-07-23T10:00:38.832452,2026-07-23T10:42:17.172430
doi:10.1155/2020/2082145,doi:10.1155/2020/2082145,The Role of Oxidative Stress in Physiopathology and Pharmacological Treatment with Pro- and Antioxidant Properties in Chronic Diseases,the role of oxidative stress in physiopathology and pharmacological treatment with pro and antioxidant properties in chronic diseases,743f0822073f91c21c6cc199d31c49ea57e9255b,"Oxidative stress (OS) has the ability to damage different molecules and cellular structures, altering the correct function of organs and systems. OS accumulates in the body by endogenous and exogenous mechanisms. Increasing evidence points to the involvement of OS in the physiopathology of various chronic diseases that require prolonged periods of pharmacological treatment. Long-term treatments may contribute to changes in systemic OS. In this review, we discuss the involvement of OS in the pathological mechanisms of some chronic diseases, the pro- or antioxidant effects of their pharmacological treatments, and possible adjuvant antioxidant alternatives. Diseases such as high blood pressure, arteriosclerosis, and diabetes mellitus contribute to the increased risk of cardiovascular disease. Antihypertensive, lipid-lowering, and hypoglycemic treatments help reduce the risk with an additional antioxidant benefit. Treatment with methotrexate in autoimmune systemic inflammatory diseases, such as rheumatoid arthritis, has a dual role in stimulating the production of OS and producing mitochondrial dysfunction. However, it can also help indirectly decrease the systemic OS induced by inflammation. Medicaments used to treat neurodegenerative diseases tend to decrease the mechanisms related to the production of reactive oxygen species (ROS) and balance OS. On the other hand, immunosuppressive treatments used in cancer or human immunodeficiency virus infection increase the production of ROS, causing significant oxidative damage in different organs and systems without widely documented exogenous antioxidant administration alternatives.",2020,10.1155/2020/2082145,,,,,,Oxidative Medicine and Cellular Longevity,oxidative medicine and cellular longevity,Andrés García-Sánchez,,"[""Andrés García-Sánchez"", ""Alejandra Guillermina Miranda‐Díaz"", ""Ernesto Germán Cardona-Muñóz""]",[],[],335,openalex,"[""openalex""]",47.857,True,,,[],[],"[""api_broad""]","[""openalex""]",,[],https://openalex.org/W3045408798,api:openalex,2026-07-23T10:00:26.261290,2026-07-23T10:00:26.261291
doi:10.1155/2020/3142874,doi:10.1155/2020/3142874,The Effects of Dietary Nutrition on Sleep and Sleep Disorders,the effects of dietary nutrition on sleep and sleep disorders,0b5af817c02f38e8f3a5453824ec57fe1c3572de,"Sleep disorder significantly affects the life quality of a large number of people but is still an underrecognized disease. Dietary nutrition is believed to play a significant impact on sleeping wellness. Many nutritional supplements have been used trying to benefit sleep wellness. However, the relationship between nutritional components and sleep is complicated. Nutritional factors vary dramatically with different diet patterns and depend significantly on the digestive and metabiotic functions of each individual. Moreover, nutrition can profoundly affect the hormones and inflammation status which directly or indirectly contribute to insomnia. In this review, we summarized the role of major nutritional factors, carbohydrates, lipids, amino acids, and vitamins on sleep and sleep disorders and discussed the potential mechanisms.",2020,10.1155/2020/3142874,,,,,,Mediators of Inflammation,mediators inflammation,Mingxia Zhao,,"[""Mingxia Zhao"", ""Houzhen Tuo"", ""Shuhui Wang"", ""Lin Zhao""]",[],[],270,openalex,"[""openalex""]",38.571,True,,,[],[],"[""api_broad""]","[""openalex""]",,[],https://openalex.org/W3037400672,api:openalex,2026-07-23T10:00:23.576071,2026-07-23T10:00:23.576072
doi:10.1155/2020/5764017,doi:10.1155/2020/5764017,Sleep Deprivation and Neurological Disorders,sleep deprivation and neurological disorders,24d1a780662bde49cf9614413acc992b5e5ce456,"Sleep plays an important role in maintaining neuronal circuitry, signalling and helps maintain overall health and wellbeing. Sleep deprivation (SD) disturbs the circadian physiology and exerts a negative impact on brain and behavioural functions. SD impairs the cellular clearance of misfolded neurotoxin proteins like α ‐synuclein, amyloid‐ β , and tau which are involved in major neurodegenerative diseases like Alzheimer’s disease and Parkinson’s disease. In addition, SD is also shown to affect the glymphatic system, a glial‐dependent metabolic waste clearance pathway, causing accumulation of misfolded faulty proteins in synaptic compartments resulting in cognitive decline. Also, SD affects the immunological and redox system resulting in neuroinflammation and oxidative stress. Hence, it is important to understand the molecular and biochemical alterations that are the causative factors leading to these pathophysiological effects on the neuronal system. This review is an attempt in this direction. It provides up‐to‐date information on the alterations in the key processes, pathways, and proteins that are negatively affected by SD and become reasons for neurological disorders over a prolonged period of time, if left unattended.",2020,10.1155/2020/5764017,,,,,,BioMed Research International,biomed research international,Muhammed Bishir,,"[""Muhammed Bishir"", ""Abid Bhat"", ""Musthafa Mohamed Essa"", ""Okobi E. Ekpo"", ""Amadi O. Ihunwo"", ""Vishnu Priya Veeraraghavan"", ""Krishna Mohan Surapaneni"", ""Arehally M. Mahalakshmi"", ""Bipul Ray"", ""Sunanda Tuladhar"", ""Sulie L. Chang"", ""Saravana Babu Chidambaram"", ""Meena Kishore Sakharkar"", ""Gilles J. Guillemin"", ""M. Walid Qoronfleh"", ""David M. Ojcius""]",[],[],243,openalex,"[""openalex""]",34.714,True,,,[],[],"[""api_broad""]","[""openalex""]",,[],https://openalex.org/W3107881452,api:openalex,2026-07-23T10:00:15.736010,2026-07-23T10:00:15.736011
doi:10.1155/2020/6984087,doi:10.1155/2020/6984087,Soporific Effect of Modified Suanzaoren Decoction and Its Effects on the Expression of CCK-8 and Orexin-A,soporific effect of modified suanzaoren decoction and its effects on the expression of cck 8 and orexin a,b017037127599286537e824313feb4241bfe607f,"Suanzaoren decoction (SZRT), a classic Chinese herbal prescription, has been used as a treatment for insomnia for more than a thousand years. However, recent studies have found no significant effects of SZRT as a treatment for insomnia caused by gastric discomfort. Herein, we studied the effects of modified Suanzaoren decoction (MSZRD) on gastrointestinal disorder-related insomnia. The main constituents of MSZRD were spinosin (2.21 mg/g) and 6-feruloylspinosin (0.78 mg/g). A pentobarbital-induced animal model of insomnia showed that MSZRD shortened sleep latency and prolonged sleep time of the male Institute of Cancer Research (ICR) mice treated for 7 days with oral MSZRD. Sprague-Dawley male rats were treated daily with oral MSZRD or placebo for 11 days and then deprived of sleep for the last 4 days to establish a model of insomnia. Of note, MSZRD-treated animals had significantly improved body weight, organ index scores, and fecal moisture relative to placebo-treated animals, as well as reduced temperature. Sleep-deprived rats exhibited more exploratory behaviors in an open-field anxiety test; however, this effect was significantly reduced in MSZRD-treated animals. We found that MSZRD treatment decreased gastric acid pH, decreased the production of gastrin, pepsin, and Orexin-A, and increased the expression of MTL and CCK-8. Importantly, serum GABA concentration was increased by treatment with MSZRD, as reflected by a decreased Glu/GABA ratio. Treated animals had increased the expression of GAD1, GABARA1, and CCKBR but decreased the expression of Orexin R1. In summary, these results suggest that MSZRD has soporific and gastroprotective effects that may be mediated by differential expression of CCK-8 and Orexin-A.",2020,10.1155/2020/6984087,32617111,,,,,Evidence-Based Complementary and Alternative Medicine,evidence based complementary and alternative medicine,Lianghui Zhan,,"[""Lianghui Zhan"", ""Ying-Jie Dong"", ""Ke Yang"", ""Shanshan Lei"", ""Bo Li"", ""Xi Teng"", ""Cong Zhou"", ""Rong Luo"", ""Qiao-Xian Yu"", ""Hai-ying Jin"", ""Guiyuan Lv"", ""Suhong Chen""]",[],[],22,semantic_scholar,"[""semantic_scholar""]",3.143,True,,,[],[],"[""api_broad""]","[""semantic_scholar""]",,[],https://www.semanticscholar.org/paper/d516997917cbaa5097b37db745daa5365fb1b922,api:semantic_scholar,2026-07-23T10:02:09.187882,2026-07-23T10:02:09.187884
doi:10.1155/2020/7846914,doi:10.1155/2020/7846914,An fMRI Study of the Effects of Vibroacoustic Stimulation on Functional Connectivity in Patients with Insomnia.,an fmri study of the effects of vibroacoustic stimulation on functional connectivity in patients with insomnia,ca6765593b6fb32722209f4e5e5b3691663b5427,"BACKGROUND: It is well known that vibratory and auditory stimuli from vehicles such as cars and trains can help induce sleep. More recent literature suggests that specific types of vibratory and acoustic stimulation might help promote sleep, but this has not been tested with neuroimaging. Thus, the purpose of this study was to observe the effects of vibroacoustic stimulation (providing both vibratory and auditory stimuli) on functional connectivity changes in the brain using resting state functional magnetic resonance imaging (rs-fMRI), and compare these changes to improvements in sleep in patients with insomnia. METHODS: For this study, 30 patients with insomnia were randomly assigned to receive one month of a vibroacoustic stimulation or be placed in a waitlist control. Patients were evaluated pre- and postprogram with qualitative sleep questionnaires and measurement of sleep duration with an actigraphy watch. In addition, patients underwent rs-fMRI to assess functional connectivity. RESULTS: The results demonstrated that those patients receiving the vibroacoustic stimulation had significant improvements in measured sleep minutes as well as in scores on the Insomnia Severity Index questionnaire. In addition, significant changes were noted in functional connectivity in association with the vermis, cerebellar hemispheres, thalamus, sensorimotor area, nucleus accumbens, and prefrontal cortex. CONCLUSIONS: The results of this study show that vibroacoustic stimulation alters the brain's functional connectivity as well as improves sleep in patients with insomnia.",2020,10.1155/2020/7846914,32089894,,,,,Sleep disorders,sleep disorders,Zabrecky G,,"[""Zabrecky G"", ""Shahrampour S"", ""Whitely C"", ""Alizadeh M"", ""Conklin C"", ""Wintering N"", ""Doghramji K"", ""Zhan T"", ""Mohamed F"", ""Newberg A"", ""Monti D""]",[],[],14,openalex,"[""openalex""]",2.0,True,,,[],[],"[""api_broad""]","[""pubmed""]",,[],https://pubmed.ncbi.nlm.nih.gov/32089894/,"api:openalex,pubmed,semantic_scholar",2026-07-23T09:52:12.375708,2026-07-23T09:52:12.375709
doi:10.1155/2021/4034509,doi:10.1155/2021/4034509,"Associations among Cognitive Functions, Plasma DNA, and Diffusion Tensor Image along the Perivascular Space (DTI‐ALPS) in Patients with Parkinson’s Disease",associations among cognitive functions plasma dna and diffusion tensor image along the perivascular space dti alps in patients with parkinson s disease,a98281a32d7f9ef651e3f8602f6761d33dc36e64,"BACKGROUND: Parkinson's disease (PD) is a common neurodegenerative disease associated with accumulation of misfolding proteins and increased neuroinflammation, which may further impair the glymphatic system. The purpose of this study was to utilize diffusion tensor image analysis along the perivascular space (DTI-ALPS) to evaluate glymphatic system activity and its relationship with systemic oxidative stress status in PD patients. METHODS: Magnetic resonance imaging and neuropsychological tests were conducted on 25 PD patients with normal cognition (PDN), 25 PD patients with mild cognitive impairment (PD-MCI), 38 PD patients with dementia (PDD), and 47 normal controls (NC). Oxidative stress status was assessed by plasma DNA level. Differences in ALPS-index among the subgroups were assessed and further correlated with cognitive functions and plasma DNA levels. RESULTS: The PD-MCI and PDD groups showed significantly lower ALPS-index compared to normal controls. The ALPS-index was inversely correlated with plasma nuclear DNA, mitochondrial DNA levels, and cognitive scores. CONCLUSIONS: Lower diffusivity along the perivascular space, represented by lower ALPS-index, indicates impairment of the glymphatic system in PD patients. The correlation between elevated plasma nuclear DNA levels and lower ALPS-index supports the notion that PD patients may exhibit increased oxidative stress associated with glymphatic system microstructural alterations.",2021,10.1155/2021/4034509,,,,,,Oxidative Medicine and Cellular Longevity,oxidative medicine and cellular longevity,Hsiu-Ling Chen,,"[""Hsiu-Ling Chen"", ""Pei-Chin Chen"", ""Cheng-Hsien Lu"", ""Nai‐Wen Tsai"", ""Chiun-Chieh Yu"", ""Kun‐Hsien Chou"", ""Yun‐Ru Lai"", ""Toshiaki Taoka"", ""Wei‐Che Lin""]",[],[],174,openalex,"[""openalex""]",29.0,True,,,[],[],"[""api_broad""]","[""openalex""]",,[],https://openalex.org/W3132774707,api:openalex,2026-07-23T10:00:37.660598,2026-07-23T10:00:37.660600
doi:10.1155/2021/5515100,doi:10.1155/2021/5515100,A Smart Detection Method of Sleep Quality Using EEG Signal and Long Short-Term Memory Model,a smart detection method of sleep quality using eeg signal and long short term memory model,e4b650a8834c6f78e9661b70b52b2d0e60fbec9a,"Sleep is the most important physiological process related to human health. The development of society has accelerated the pace of people’s lives and has also increased people’s life pressure. As a result, more and more people suffer from reduced sleep quality, and the resulting diseases are also increasing. In response to this problem, this study proposes a sleep quality detection and management method based on electroencephalogram (EEG). The detection of sleep quality is mainly achieved by staging sleep EEG signals. First, wavelet packet decomposition (WPD) preprocesses the collected original EEG to extract the four rhythm waves of EEG. Second, the relative energy characteristics and nonlinear characteristics of each rhythm wave are extracted. The multisample entropy (MSE) values of different scales are calculated as the main features, and the rest are auxiliary features. Finally, the long short-term memory (LSTM) model is applied to classify the extracted sleep features, and the final result is obtained. Experiments were conducted in the MIT-BIH public database. The experimental results show that the method used in this article has a high accuracy rate for sleep quality detection. For the detected sleep quality data, the data are managed in combination with the mobile terminal software. Management is mainly embodied in two aspects. One is to query and display historical sleep quality data. The second is that when there are periodic abnormalities in the detected sleep quality data, the user will be reminded so that the user can respond in time to ensure physical fitness.",2021,10.1155/2021/5515100,,,,,,Mathematical Problems in Engineering,mathematical problems in engineering,Min Shi,,"[""Min Shi"", ""Chengyi Yang"", ""Dalu Zhang""]",[],[],13,semantic_scholar,"[""semantic_scholar""]",2.167,True,,,[],[],"[""api_broad""]","[""semantic_scholar""]",,[],https://www.semanticscholar.org/paper/c6c479b263d3d264776714959ef6d9effaa6cd5e,api:semantic_scholar,2026-07-23T10:05:25.391054,2026-07-23T10:05:25.391056
doi:10.1155/2021/5549423,doi:10.1155/2021/5549423,Clinical and PSG Characteristics of Children with Mild OSA and Respiratory Events Terminated Predominantly with Arousal,clinical and psg characteristics of children with mild osa and respiratory events terminated predominantly with arousal,3631d4f7aefc017184391b09e90e5be7f4195b7e,"Objective To analyze the clinical and polysomnographic characteristics in children with mild OSA and respiratory events terminated predominantly with arousal. Methods Children aged 3–10 yrs who had mild obstructive sleep apnea (OSA) were enrolled. All children underwent polysomnography, and patients' data were collected by using sleep-related breathing disorders (SRBD) questionnaire and OSA-18 quality of life questionnaire. Results In total, five hundred and seventy-seven children were eligible. Children in arousal predominant group were younger and showed a lower rate of male and obesity. Compared with that of the nonarousal predominant group, the total arousal index, arousal index related to respiratory event, the percentage of NREM stage 1 (N1%), the fraction of respiratory events that were hypopnea, and the mean and minimum oxygen saturation in the arousal predominant group were significantly greater. The percentage of NREM stage 3 (N%), index of obstructive, central, mixed apnea, the fraction of respiratory events that were obstructive, and central and mixed apnea were significantly lower in arousal predominant group. Conclusion Children with mild OSA in the arousal predominant group had specific characteristics, including younger age, lower rate of male and obesity, worse sleep architecture, higher rates of hypopnea events, and better oxygenation. This trial is registered with NCT02447614.",2021,10.1155/2021/5549423,34194586,,,,,Canadian Respiratory Journal,canadian respiratory,Yunxiao Wu,,"[""Yunxiao Wu"", ""Li Zheng"", ""Panting Wu"", ""Yufen Tang"", ""Zhifei Xu"", ""X. Ni""]",[],[],4,semantic_scholar,"[""semantic_scholar""]",0.667,True,,,[],[],"[""api_broad""]","[""semantic_scholar""]",,[],https://www.semanticscholar.org/paper/b60523eba73fa997da54440c7c6e16043258906d,api:semantic_scholar,2026-07-23T10:02:50.519352,2026-07-23T10:02:50.519355
doi:10.1155/2021/6068952,doi:10.1155/2021/6068952,"An Update on Assessment, Therapeutic Management, and Patents on Insomnia",an update on assessment therapeutic management and patents on insomnia,a5551686c39622ba275f843e9906e7daca3ab610,"Insomnia is an ordinary situation related to noticeable disability in function and quality of life, mental and actual sickness, and mishappenings. It represents more than 5.5 million appointments to family doctors every year. Nonetheless, the ratio of insomniacs who are treated keeps on being low, demonstrating the requirement for proceeding with advancement and dispersal of effective treatments. Accordingly, it becomes significant to provide a compelling treatment for clinical practice. It indicates a need for the determination of various critical viewpoints for the evaluation of insomnia along with various accessible alternatives for treatment. These alternatives incorporate both nonpharmacological therapy, specifically cognitive behavioural therapy for insomnia, and a number of pharmacological treatments like orexin antagonists, ""z-drugs,"" benzodiazepines, selective histamine H1 antagonists, nonselective antihistamines, melatonin receptor agonists, antipsychotics, antidepressants, and anticonvulsants. Besides in individuals whose insomnia is due to restless leg syndrome, depression/mood disorder, or/and circadian disturbance, there is insignificant proof favouring the effectiveness of different prescriptions for the treatment of insomnia though they are widely used. Other pharmacological agents producing sedation should be prescribed with care for insomnia therapy because of greater risk of next-day sleepiness along with known adverse effects and toxicities. This review is also aimed at providing an update on various patents on dosage forms containing drugs for insomnia therapy.",2021,10.1155/2021/6068952,,,,,,BioMed Research International,biomed research international,Amit Porwal,,"[""Amit Porwal"", ""Yogesh Chand Yadav"", ""Kamla Pathak"", ""Ramakant Yadav""]",[],[],30,openalex,"[""openalex""]",5.0,True,,,[],[],"[""api_broad""]","[""openalex""]",,[],https://openalex.org/W3207321623,api:openalex,2026-07-23T10:00:52.126110,2026-07-23T10:00:52.126113
doi:10.1155/2022/9197858,doi:10.1155/2022/9197858,Abnormalities of the Default Mode Network Functional Connectivity in Patients with Insomnia Disorder,abnormalities of the default mode network functional connectivity in patients with insomnia disorder,e1df7644b5453b11357d4e0a822c667ce306732d,"Objective: This paper aimed to probe changes in the default mode network (DMN) functional connectivity (DMNFC) of the brain of patients with insomnia disorder (ID) under the resting state. Methods: A total of 67 patients with ID and 67 graphically matched healthy controls were selected. Then, their general information was collected, followed by a psychological scale valuation. Resting state functional magnetic resonance imaging (rs-fMRI) scanning was conducted. Subsequently, collected statistics were processed, bilateral precuneus and medial superior frontal gyrus were defined as regions of interest (ROI), and the difference in intensity between these two groups was compared. Results: Compared with the healthy control group, the patients in the ID group were observed with abnormalities of DMNFC. Specifically, a significant increase in the functional connectivity (FC) could be observed between the left medial superior frontal gyrus and left central anterior gyrus, the left medial superior frontal gyrus and anterior cingulate gyrus, the right medial superior frontal gyrus and left central anterior gyrus, the left anterior cuneiform and left central anterior/posterior gyrus, the left anterior cuneiform and left superior occipital gyrus, as well as the right anterior cuneiform and left central posterior gyrus. However, the FC between the left anterior cuneiform and the right middle frontal gyrus was weakened, as well as between the left anterior cuneiform and the right angle gyrus and between the right precuneus and the left inferior temporal gyrus. Conclusion: ID patients may suffer changes in FC. The decline of FC in DMN may be one of the underlying causes of ID; the enhancement of FC between DMN and the visual-spatial attention network may play a key role in the mechanisms of impaired brain functional networks of ID.",2022,10.1155/2022/9197858,36101797,,,,,Contrast Media & Molecular Imaging,contrast media and molecular imaging,Guangyuan Xia,,"[""Guangyuan Xia"", ""Yongxue Hu"", ""Fangxian Chai"", ""Yiming Wang"", ""Xingde Liu"", ""GuangyuanXia"", ""YongxueHu"", ""FangxianChai"", ""YimingWang"", ""andXingdeLiu""]",[],[],14,openalex,"[""openalex"", ""semantic_scholar""]",2.8,True,,,[],[],"[""api_broad""]","[""openalex"", ""semantic_scholar""]",,"[""api_paper_e728ad358e20""]",https://openalex.org/W4293356908,"api:openalex,semantic_scholar",2026-07-23T10:00:36.905250,2026-07-23T10:03:35.251141
doi:10.1155/2023/2442505,doi:10.1155/2023/2442505,Study on the Mechanism of Jiaotai Pill Intervention on Insomnia Animal Model Based on Gut Microbiome and Metabolomics,study on the mechanism of jiaotai pill intervention on insomnia animal model based on gut microbiome and metabolomics,52fbd387cea845859b7ec790996025b8643b9bfb,"Background With the continuous advancement of clinical application and experimental research of JTP, the application prospect of JTP in nervous system diseases and metabolic diseases is becoming increasingly clear. Jiaotai Pill (JTP) is a traditional Chinese medicine formula for insomnia, consisting of Coptidis rhizoma and Cinnamomi cortex, which dates back to Han Shi Yi Tong in the Ming Dynasty of China. Objective Based on the brain-gut axis theory, this paper aims to explore the potential mechanism of JTP in the intervention of insomnia by using intestinal microbiome and metabolomics technology, taking the animal model of insomnia as the research object, so as to provide experimental basis for its further application and research. Methods The insomnia mouse model was induced by intraperitoneal injection of para-chlorophenylalanine (PCPA). The clinical equivalent dose of JTP was administered by gavage for one week. The efficacy of JTP was evaluated by behavioral tests, serum biochemical detection, and brain histomorphological observation. The contents of cecum were analyzed by microbiomics and metabolomics. Results The results show that insomnia caused by PCPA led to daytime dysfunction, higher HPA axis hormone levels, and morphologically impaired hippocampus. JTP reversed these anomalies. Omics research indicates that JTP significantly reduced gut α diversity; at the phylum level, JTP reduced the relative abundance of Firmicutes, Deferribacterota, Cyanobacteria, and Actinobacteriota and increased the relative abundance of Verrucomicrobiota, Proteobacteria, and Desulfobacterota. At the genus level, JTP reduced the relative abundance of Muribaculaceae, Lachnospiraceae_NK4A136_group, Alistipes, Colidextribacter, Muribaculum, and Mucispirillum and increased the relative abundance of Bacteroides and Akkermansia. JTP also reversed the activation of the linoleic acid metabolism pathway induced by insomnia. The combined analysis of omics suggests that JTP may play a role by regulating the inflammatory state of the body. Further gene expression analysis of brain tissue confirmed this. Conclusions We hypothesize that JTP may achieve insomnia relief by eliminating inflammation-causing bacteria in the gut and reducing inflammation levels through the brain-gut axis, pointing to potential targets and pathways for future research on JTP.",2023,10.1155/2023/2442505,37260523,,,,,Evidence-Based Complementary and Alternative Medicine,evidence based complementary and alternative medicine,Yang Yang,,"[""Yang Yang"", ""Jiao Liu"", ""Haosong Ou"", ""Xin Ma"", ""Jia Li"", ""Binghao Shao"", ""R. Jin"", ""Jun Zhao""]",[],[],8,semantic_scholar,"[""semantic_scholar""]",2.0,True,,,[],[],"[""api_broad""]","[""semantic_scholar""]",,[],https://www.semanticscholar.org/paper/f624cbd0ce0d24fcb17dd40fd96469c95ec2bfe3,api:semantic_scholar,2026-07-23T10:02:13.403489,2026-07-23T10:02:13.403492
doi:10.1155/bmri/1243521,doi:10.1155/bmri/1243521,Ameliorative Effects of Nypa fruticans Leaf Extract on Anxiety and Depression: Evidence From In Vivo and In Silico Studies.,ameliorative effects of nypa fruticans leaf extract on anxiety and depression evidence from in vivo and in silico studies,39f6c46c4aca336daf856c89837044f046bd45e4,,2026,10.1155/bmri/1243521,42057365,,,,,BioMed research international,biomed research international,Islam F,,"[""Islam F"", ""Ahmed S"", ""Ferdous J"", ""Kamal M"", ""Aktar A"", ""Rodru FI"", ""Islam MN"", ""Hasan AR""]",[],[],,,[],,,,,[],[],"[""api_broad""]","[""pubmed""]",,[],https://pubmed.ncbi.nlm.nih.gov/42057365/,api:pubmed,2026-07-23T09:50:49.143646,2026-07-23T09:50:49.143648
